,Vehicle_Class,Vehicle_Category,Month,month_sin,month_cos,State_EV_Group,Days_Since_Start,Log_EV_Sales_Quantity
10949,45,0,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
10950,46,3,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
10951,47,3,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
10952,50,4,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
10953,58,1,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
10954,59,1,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
10955,60,1,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
10956,61,4,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
10957,63,4,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
10958,65,4,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
10959,66,4,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
10960,67,4,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
10961,69,4,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
10962,71,4,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
10963,2,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
10964,26,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
10965,30,2,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
10966,33,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
10967,31,0,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
10968,38,0,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
10969,39,2,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
10970,40,2,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
10971,45,0,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
10972,0,4,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
10973,1,4,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
10974,2,4,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
10975,5,4,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
10976,9,3,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
10977,11,4,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
10978,13,4,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
10979,15,4,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
10980,16,4,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
10981,19,4,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
10982,20,3,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
10983,23,4,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
10984,26,4,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
10985,27,4,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
10986,33,4,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
10987,31,0,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.693147181
10988,32,0,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
10989,34,4,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
10990,36,4,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
10991,38,0,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
10992,39,2,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
10993,40,2,-1.275138181,1.213642851,0.686047773,0,-1.0303236,1.098612289
10994,45,0,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
10995,46,3,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
10996,47,3,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
10997,50,4,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
10998,54,4,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
10999,58,1,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
11000,59,1,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
11001,60,1,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
11002,63,4,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
11003,65,4,-1.275138181,1.213642851,0.686047773,0,-1.0303236,2.079441542
11004,66,4,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
11005,67,4,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
11006,69,4,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
11007,70,4,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
11008,71,4,-1.275138181,1.213642851,0.686047773,0,-1.0303236,0.0
11009,0,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11010,2,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11011,9,3,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11012,19,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11013,21,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11014,22,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11015,26,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11016,31,0,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11017,39,2,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11018,40,2,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11019,58,1,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11020,59,1,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11021,63,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11022,0,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11023,1,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11024,2,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11025,9,3,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11026,13,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11027,16,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11028,20,3,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11029,21,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11030,22,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11031,26,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11032,33,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11033,31,0,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11034,32,0,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11035,38,0,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11036,39,2,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11037,40,2,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11038,43,0,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11039,47,3,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11040,58,1,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11041,59,1,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11042,63,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11043,0,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11044,1,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11045,2,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11046,5,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11047,9,3,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11048,10,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11049,14,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11050,15,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11051,16,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11052,19,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11053,20,3,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11054,18,1,-1.275138181,1.213642851,0.686047773,1,-1.0303236,5.92157842
11055,17,1,-1.275138181,1.213642851,0.686047773,1,-1.0303236,1.945910149
11056,21,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11057,22,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11058,23,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11059,26,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11060,27,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11061,28,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11062,30,2,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11063,33,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11064,31,0,-1.275138181,1.213642851,0.686047773,1,-1.0303236,1.945910149
11065,32,0,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11066,36,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11067,38,0,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11068,39,2,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11069,40,2,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11070,43,0,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11071,45,0,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11072,46,3,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11073,47,3,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11074,58,1,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11075,59,1,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11076,60,1,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11077,63,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11078,65,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11079,66,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11080,69,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11081,0,4,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11082,1,4,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11083,2,4,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11084,3,4,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11085,5,4,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11086,9,3,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11087,12,4,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11088,15,4,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11089,16,4,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11090,19,4,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11091,20,3,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11092,18,1,-1.275138181,1.213642851,0.686047773,2,-1.0303236,4.700480366
11093,21,4,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11094,23,4,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11095,26,4,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11096,27,4,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11097,28,4,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11098,30,2,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11099,33,4,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11100,31,0,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11101,32,0,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11102,35,4,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11103,38,0,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11104,39,2,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11105,40,2,-1.275138181,1.213642851,0.686047773,2,-1.0303236,1.098612289
11106,46,3,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11107,47,3,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11108,58,1,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11109,59,1,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11110,63,4,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11111,66,4,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11112,69,4,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11113,70,4,-1.275138181,1.213642851,0.686047773,2,-1.0303236,0.0
11114,0,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11115,1,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11116,2,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11117,9,3,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11118,20,3,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11119,26,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11120,33,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11121,31,0,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11122,32,0,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11123,34,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11124,38,0,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11125,39,2,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11126,40,2,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11127,46,3,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11128,50,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11129,51,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11130,58,1,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11131,59,1,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11132,60,1,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11133,1,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11134,9,3,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11135,13,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11136,19,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11137,25,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11138,26,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11139,33,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11140,31,0,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11141,38,0,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11142,39,2,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11143,40,2,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11144,47,3,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11145,51,4,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11146,59,1,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11147,60,1,-1.275138181,1.213642851,0.686047773,1,-1.0303236,0.0
11148,1,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11149,2,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11150,5,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11151,9,3,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11152,14,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11153,16,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11154,21,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11155,22,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11156,26,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11157,33,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11158,31,0,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11159,35,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11160,38,0,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11161,39,2,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11162,40,2,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11163,51,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11164,58,1,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11165,59,1,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11166,60,1,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11167,63,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11168,65,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11169,66,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11170,1,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11171,2,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11172,5,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11173,9,3,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11174,10,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11175,12,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11176,13,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11177,15,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11178,16,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11179,18,1,-1.275138181,1.213642851,0.686047773,1,-0.685140364,3.761200116
11180,21,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11181,22,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11182,26,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11183,33,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11184,31,0,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.693147181
11185,36,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11186,38,0,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11187,39,2,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11188,40,2,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11189,58,1,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11190,59,1,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11191,63,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11192,66,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,2.397895273
11193,26,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11194,33,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11195,31,0,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11196,38,0,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11197,39,2,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11198,40,2,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11199,43,0,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11200,46,3,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11201,55,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11202,59,1,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11203,63,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11204,0,4,-1.275138181,1.213642851,0.686047773,2,-0.685140364,0.0
11205,1,4,-1.275138181,1.213642851,0.686047773,2,-0.685140364,0.0
11206,2,4,-1.275138181,1.213642851,0.686047773,2,-0.685140364,0.0
11207,5,4,-1.275138181,1.213642851,0.686047773,2,-0.685140364,0.0
11208,9,3,-1.275138181,1.213642851,0.686047773,2,-0.685140364,0.0
11209,12,4,-1.275138181,1.213642851,0.686047773,2,-0.685140364,0.0
11210,15,4,-1.275138181,1.213642851,0.686047773,2,-0.685140364,0.0
11211,20,3,-1.275138181,1.213642851,0.686047773,2,-0.685140364,0.0
11212,21,4,-1.275138181,1.213642851,0.686047773,2,-0.685140364,0.0
11213,23,4,-1.275138181,1.213642851,0.686047773,2,-0.685140364,0.0
11214,24,4,-1.275138181,1.213642851,0.686047773,2,-0.685140364,0.0
11215,26,4,-1.275138181,1.213642851,0.686047773,2,-0.685140364,0.0
11216,27,4,-1.275138181,1.213642851,0.686047773,2,-0.685140364,0.0
11217,33,4,-1.275138181,1.213642851,0.686047773,2,-0.685140364,0.0
11218,31,0,-1.275138181,1.213642851,0.686047773,2,-0.685140364,0.0
11219,32,0,-1.275138181,1.213642851,0.686047773,2,-0.685140364,0.0
11220,39,2,-1.275138181,1.213642851,0.686047773,2,-0.685140364,0.0
11221,40,2,-1.275138181,1.213642851,0.686047773,2,-0.685140364,0.0
11222,46,3,-1.275138181,1.213642851,0.686047773,2,-0.685140364,0.0
11223,50,4,-1.275138181,1.213642851,0.686047773,2,-0.685140364,0.0
11224,54,4,-1.275138181,1.213642851,0.686047773,2,-0.685140364,0.0
11225,55,4,-1.275138181,1.213642851,0.686047773,2,-0.685140364,0.0
11226,59,1,-1.275138181,1.213642851,0.686047773,2,-0.685140364,0.0
11227,63,4,-1.275138181,1.213642851,0.686047773,2,-0.685140364,0.0
11228,65,4,-1.275138181,1.213642851,0.686047773,2,-0.685140364,0.0
11229,66,4,-1.275138181,1.213642851,0.686047773,2,-0.685140364,0.0
11230,71,4,-1.275138181,1.213642851,0.686047773,2,-0.685140364,0.0
11231,0,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11232,1,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11233,2,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11234,5,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11235,9,3,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11236,12,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11237,13,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11238,18,1,-1.275138181,1.213642851,0.686047773,1,-0.685140364,4.317488114
11239,23,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11240,26,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11241,33,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11242,31,0,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11243,32,0,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11244,38,0,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11245,39,2,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11246,40,2,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11247,45,0,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11248,58,1,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.693147181
11249,59,1,-1.275138181,1.213642851,0.686047773,1,-0.685140364,2.397895273
11250,63,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11251,65,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11252,66,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11253,0,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11254,1,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11255,2,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11256,5,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11257,9,3,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11258,10,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11259,13,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,2.197224577
11260,15,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11261,19,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11262,20,3,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11263,18,1,-1.275138181,1.213642851,0.686047773,1,-0.685140364,2.079441542
11264,21,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11265,22,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11266,26,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,3.218875825
11267,27,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11268,33,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11269,31,0,-1.275138181,1.213642851,0.686047773,1,-0.685140364,1.609437912
11270,38,0,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.693147181
11271,39,2,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11272,40,2,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11273,47,3,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11274,50,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11275,51,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11276,58,1,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11277,59,1,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
11278,61,4,-1.275138181,1.213642851,0.686047773,1,-0.685140364,0.0
